ABMI Site,RAM Lot,Sorting Tech.,Date Sorted,Date Collected,Collector(s),,,,,,Vials,Coarse Group,Kingdom,Phylum,SubPhylum,Class,SubClass,InfraClass,Order,SubOrder,Family,Subfamily,Genus,Species,Final Id,Authority,Life Stage,Determined,,,Specimen Count,Notes,Vial Storage,TMS Number,Year
W971,ABMI.2022.W971.A,Beamish,22-Sep-22,7/21/2022,Shaw,Linus,,,,,slide,Chironomidae,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,Labrundinia,neopilosella,Labrundinia neopilosella,"Beck and Beck, 1966",larva,Tebby,Cheryl,1/25/2023,1,,slide,ABMI.A.33610,2022
CABIN-W971,ABMI.2022.CABIN-W971.A,Beamish,27-Sep-22,7/21/2022,Beamish,Kathleen,,,,,slide,Chironomidae,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,Guttipelopia,guttipennis,Guttipelopia guttipennis,"(Wulp, 1874)",larva,LaPierre,Alex,1/5/2023,1,,slide,ABMI.A.44113,2022
CABIN-W938,ABMI.2022.CABIN-W938.A,Beamish,24-Oct-22,7/23/2022,Lachance,Rose,,,,,slide,Chironomidae,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,Guttipelopia,guttipennis,Guttipelopia guttipennis,"(Wulp, 1874)",larva,LaPierre,Alex,2/16/2023,1,,slide,ABMI.A.44319,2022
W938,ABMI.2022.W938.A,Lachance,24-Oct-22,7/23/2022,Lachance,Rose,,,,,slide,Chironomidae,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,Guttipelopia,guttipennis,Guttipelopia guttipennis,"(Wulp, 1874)",larva,Tebby,Cheryl,2/7/2023,1,,slide,ABMI.A.33682,2022
W971,ABMI.2022.W971.A,Beamish,22-Sep-22,7/21/2022,Shaw,Linus,,,,,slide,Chironomidae,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,Guttipelopia,guttipennis,Guttipelopia guttipennis,"(Wulp, 1874)",larva,Tebby,Cheryl,1/25/2023,1,,slide,ABMI.A.33608,2022
CABIN-W1006,ABMI.2022.CABIN-W1006.A,LaPierre,19-Sep-22,7/26/2022,Shaw,Linus,,,,,slide,Chironomidae,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,Lauterborniella,agrayloides,Lauterborniella agrayloides,"(Kieffer, 1911)",larva,LaPierre,Alex,1/12/2023,1,,slide,ABMI.A.44140,2022
CABIN-W1020-D,ABMI.2022.CABIN-W1020-D.A,Hinchliffe,13-Oct-22,7/9/2022,Shaw,Linus,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,stagninus,Haliplus stagninus,"Leech, 1948",adult,LaPierre,Alex,3/24/2023,2,,mv,ABMI.A.44440,2022
W1020-D,ABMI.2022.W1020-D.A,Beamish,28-Oct-22,7/9/2022,Shaw,Linus,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,stagninus,Haliplus stagninus,"Leech, 1948",adult,Tebby,Cheryl,2/17/2023,3,,mv,ABMI.A.33717,2022
W1250,ABMI.2022.W1250.A,LaPierre,1-Dec-22,7/8/2022,Bishop,Bee,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,stagninus,Haliplus stagninus,"Leech, 1948",adult,Tebby,Cheryl,6/15/2023,1,,mv,ABMI.A.34223,2022
CABIN-W1055,ABMI.2022.CABIN-W1055.A,Hinchliffe,20-Oct-22,6/28/2022,Lachance,Rose,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,stagninus,Haliplus stagninus,"Leech, 1948",adult,LaPierre,Alex,4/21/2023,1,,mv,ABMI.A.44543,2022
CABIN-W1038-D,ABMI.2022.CABIN-W1038-D.A,LaPierre,4-Oct-22,7/22/2022,Shaw,Linus,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Neoporus,sp.,Neoporus,"Guignot, 1931",larva,LaPierre,Alex,1/12/2023,1,"uncertain, instar 2, lateral pore and spinula of Ant3 apparently present",mv,ABMI.A.44136,2022
CABIN-W1038,ABMI.2022.CABIN-W1038.A,Beamish,4-Oct-22,7/22/2022,Shaw,Linus,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acilius,sp.,Acilius,"Leach, 1817",larva,LaPierre,Alex,1/5/2023,1,,mv,ABMI.A.44088,2022
W1020-D,ABMI.2022.W1020-D.A,Beamish,28-Oct-22,7/9/2022,Shaw,Linus,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acilius,sp.,Acilius,"Leach, 1817",larva,Tebby,Cheryl,2/17/2023,1,,mv,ABMI.A.33723,2022
W1250-D,ABMI.2022.W1250-D.A,Tebby,30-Nov-22,7/8/2022,Bishop,Bee,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporus,sp.,Hydroporus,"Clairville, 1806",larva,Tebby,Cheryl,6/15/2023,1,,mv,ABMI.A.34244,2022
CABIN-W988,ABMI.2022.CABIN-W988.A,Hinchliffe,25-Oct-22,7/8/2022,Shaw,Linus,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporus,sp.,Hydroporus,"Clairville, 1806",larva,LaPierre,Alex,1/30/2023,1,,mv,ABMI.A.44238,2022
CABIN-W1038-D,ABMI.2022.CABIN-W1038-D.A,LaPierre,4-Oct-22,7/22/2022,Shaw,Linus,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Galerucinae,Galerucella,sp.,Galerucella,"Crotch, 1873",larva,LaPierre,Alex,1/12/2023,1,,mv,ABMI.A.44132,2022
W1004,ABMI.2022.W1004.A,Beamish,7-Sep-22,7/25/2022,Shaw,Linus,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Galerucinae,Galerucella,sp.,Galerucella,"Crotch, 1873",larva,Tebby,Cheryl,12/5/2022,1,,mv,ABMI.A.33452,2022
CABIN-W1004,ABMI.2022.CABIN-W1004.A,Beamish,29-Sep-22,7/25/2022,Beamish,Kathleen,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Galerucinae,Galerucella,sp.,Galerucella,"Crotch, 1873",larva,LaPierre,Alex,12/16/2022,2,,mv,ABMI.A.44042,2022
CABIN-W1006,ABMI.2022.CABIN-W1006.A,LaPierre,19-Sep-22,7/26/2022,Shaw,Linus,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Galerucinae,Galerucella,sp.,Galerucella,"Crotch, 1873",larva,LaPierre,Alex,12/5/2022,1,,mv,ABMI.A.44024,2022
W1006,ABMI.2022.W1006.A,Beamish,16-Sep-22,7/26/2022,Beamish,Kathleen,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Galerucinae,Galerucella,sp.,Galerucella,"Crotch, 1873",larva,Tebby,Cheryl,1/19/2023,3,,mv,ABMI.A.33567,2022
W1005,ABMI.2022.W1005.A,Hinchliffe,17-Oct-22,7/21/2022,Lachance,Rose,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Galerucinae,Galerucella,sp.,Galerucella,"Crotch, 1873",larva,Tebby,Cheryl,2/1/2023,7,,mv,ABMI.A.33652,2022
CABIN-W1005,ABMI.2022.CABIN-W1005.A,Hinchliffe,17-Oct-22,7/21/2022,Lachance,Rose,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Galerucinae,Galerucella,sp.,Galerucella,"Crotch, 1873",larva,LaPierre,Alex,2/9/2023,1,,mv,ABMI.A.44286,2022
CABIN-W1004,ABMI.2022.CABIN-W1004.A,Beamish,29-Sep-22,7/25/2022,Beamish,Kathleen,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Furcatergalia,Caenidae,Caeninae,Caenis,cf. diminuta,Caenis cf. diminuta,"Walker, 1853",nymph,LaPierre,Alex,12/15/2022,1,,mv,ABMI.A.44036,2022
W1006,ABMI.2022.W1006.A,Beamish,16-Sep-22,7/26/2022,Beamish,Kathleen,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Furcatergalia,Caenidae,Caeninae,Caenis,diminuta,Caenis diminuta,"Walker, 1853",nymph,Tebby,Cheryl,1/5/2023,1,Caenis cf. diminuta,mv,ABMI.A.33483,2022
CABIN-W1006,ABMI.2022.CABIN-W1006.A,LaPierre,19-Sep-22,7/26/2022,Shaw,Linus,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Furcatergalia,Caenidae,Caeninae,Caenis,cf. diminuta,Caenis cf. diminuta,"Walker, 1853",nymph,LaPierre,Alex,12/5/2022,1,"~30 denticles on claw, lateral margins of pronotum slightly expanded anteriorly and with anterolateral corners produced",mv,ABMI.A.44019,2022
W1053,ABMI.2022.W1053.A,Tebby,26-Oct-22,7/10/2022,Beamish,Kathleen,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Anisoptera,Libellulidae,,Sympetrum,costiferum,Sympetrum costiferum,"(Hagen, 1861)",nymph,Tebby,Cheryl,3/31/2023,1,,mv,ABMI.A.33878,2022
W1021-D,ABMI.2022.W1021-D.A,Lachance,12-Oct-22,6/28/2022,Shaw,Linus,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,congener,Lestes congener,"Hagen, 1861",nymph,Tebby,Cheryl,2/22/2023,1,,mv,ABMI.A.33772,2022
CABIN-W1251,ABMI.2022.CABIN-W1251.A,Tebby,22-Nov-22,7/12/2022,Bishop,Bee,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,congener,Lestes congener,"Hagen, 1861",nymph,LaPierre,Alex,6/15/2023,2,,mv,ABMI.A.44974,2022
CABIN-W1189,ABMI.2022.CABIN-W1189.A,Hinchliffe,24-Oct-22,7/14/2022,Beamish,Kathleen,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,congener,Lestes congener,"Hagen, 1861",nymph,LaPierre,Alex,5/5/2023,2,,mv,ABMI.A.44674,2022
W1220-D,ABMI.2022.W1220-D.A,Lachance,11-Oct-22,7/9/2022,Lachance,Rose,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,congener,Lestes congener,"Hagen, 1861",nymph,Tebby,Cheryl,5/15/2023,1,,mv,ABMI.A.34160,2022
W1220,ABMI.2022.W1220.A,Lachance,28-Sep-22,7/9/2022,Lachance,Rose,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,congener,Lestes congener,"Hagen, 1861",nymph,Tebby,Cheryl,5/12/2023,1,,mv,ABMI.A.34134,2022
W1053,ABMI.2022.W1053.A,Tebby,26-Oct-22,7/10/2022,Beamish,Kathleen,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,congener,Lestes congener,"Hagen, 1861",nymph,Tebby,Cheryl,3/31/2023,1,,mv,ABMI.A.33875,2022
W1188-D,ABMI.2022.W1188-D.A,Lachance,8-Nov-22,7/10/2022,Lachance,Rose,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,congener,Lestes congener,"Hagen, 1861",nymph,Tebby,Cheryl,4/13/2023,1,,mv,ABMI.A.33940,2022
W1189,ABMI.2022.W1189.A,Lachance,27-Oct-22,7/14/2022,Shaw,Linus,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,congener,Lestes congener,"Hagen, 1861",nymph,Tebby,Cheryl,4/13/2023,1,,mv,ABMI.A.33951,2022
CABIN-W1020-D,ABMI.2022.CABIN-W1020-D.A,Hinchliffe,13-Oct-22,7/9/2022,Shaw,Linus,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,disjunctus,Lestes disjunctus,"Selys, 1862",nymph,LaPierre,Alex,3/24/2023,1,,mv,ABMI.A.44433,2022
W1053-D,ABMI.2022.W1053-D.A,Hinchliffe,21-Oct-22,7/10/2022,Beamish,Kathleen,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,disjunctus,Lestes disjunctus,"Selys, 1862",nymph,Tebby,Cheryl,3/31/2023,1,,mv,ABMI.A.33885,2022
W1040,ABMI.2022.W1040.A,Hinchliffe,14-Oct-22,7/22/2022,Bishop,Bee,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,disjunctus,Lestes disjunctus,"Selys, 1862",nymph,Tebby,Cheryl,2/22/2023,1,,mv,ABMI.A.33783,2022
CABIN-W1038-D,ABMI.2022.CABIN-W1038-D.A,LaPierre,4-Oct-22,7/22/2022,Shaw,Linus,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,disjunctus,Lestes disjunctus,"Selys, 1862",nymph,LaPierre,Alex,1/11/2023,2,,mv,ABMI.A.44124,2022
W1021,ABMI.2022.W1021.A,Lachance,13-Oct-22,6/28/2022,Shaw,Linus,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,disjunctus,Lestes disjunctus,"Selys, 1862",nymph,Tebby,Cheryl,2/17/2023,1,,mv,ABMI.A.33732,2022
W1219-D,ABMI.2022.W1219-D.A,Lachance,1-Nov-22,7/13/2022,Beamish,Kathleen,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,Tebby,Cheryl,4/13/2023,1,male,mv,ABMI.A.33973,2022
CABIN-W1053-D,ABMI.2022.CABIN-W1053-D.A,Beamish,26-Oct-22,7/10/2022,Shaw,Linus,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,4/14/2023,1,,mv,ABMI.A.44480,2022
CABIN-W1221,ABMI.2022.CABIN-W1221.A,LaPierre,22-Nov-22,7/11/2022,Bishop,Bee,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,5/26/2023,1,,mv,ABMI.A.44802,2022
CABIN-W1189,ABMI.2022.CABIN-W1189.A,Hinchliffe,24-Oct-22,7/14/2022,Beamish,Kathleen,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,5/5/2023,5,,mv,ABMI.A.44676,2022
CABIN-W1219,ABMI.2022.CABIN-W1219.A,LaPierre,2-Nov-22,7/13/2022,Lachance,Rose,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,5/12/2023,1,,mv,ABMI.A.44707,2022
W1221,ABMI.2022.W1221.A,LaPierre,21-Nov-22,7/11/2022,Bishop,Bee,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,6/16/2023,2,females,mv,ABMI.A.44984,2022
W1020-D,ABMI.2022.W1020-D.A,Beamish,28-Oct-22,7/9/2022,Shaw,Linus,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,3/31/2023,1,,mv,ABMI.A.33461,2022
CABIN-W1021,ABMI.2022.CABIN-W1021.A,LaPierre,14-Oct-22,6/28/2022,Beamish,Kathleen,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,3/15/2023,1,,mv,ABMI.A.44396,2022
W1053,ABMI.2022.W1053.A,Tebby,26-Oct-22,7/10/2022,Beamish,Kathleen,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,Tebby,Cheryl,3/31/2023,1,,mv,ABMI.A.33881,2022
CABIN-W1055,ABMI.2022.CABIN-W1055.A,Hinchliffe,20-Oct-22,6/28/2022,Lachance,Rose,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,4/21/2023,6,was feeding on Daphnia,mv,ABMI.A.44539,2022
W1187,ABMI.2022.W1187.A,Lachance,2-Nov-22,7/13/2022,Lachance,Rose,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,Tebby,Cheryl,3/31/2023,1,male,mv,ABMI.A.33923,2022
CABIN-W1005,ABMI.2022.CABIN-W1005.A,Hinchliffe,17-Oct-22,7/21/2022,Lachance,Rose,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,2/9/2023,1,,mv,ABMI.A.44283,2022
CABIN-W1249,ABMI.2022.CABIN-W1249.A,LaPierre,16-Nov-22,7/7/2022,Bishop,Bee,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,6/5/2023,1,,mv,ABMI.A.44887,2022
CABIN-W1019,ABMI.2022.CABIN-W1019.A,Beamish,6-Feb-23,6/29/2022,Shaw,Linus,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,"(Hungerford, 1926)",adult,LaPierre,Alex,2/10/2023,1,,mv,ABMI.A.44290,2022
CABIN-W1019-D,ABMI.2022.CABIN-W1019-D.A,Beamish,13-Oct-22,6/29/2022,Shaw,Linus,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,solensis,Sigara solensis,"(Hungerford, 1926)",adult,LaPierre,Alex,2/17/2023,1,male,mv,ABMI.A.44357,2022
CABIN-W1020-D,ABMI.2022.CABIN-W1020-D.A,Hinchliffe,13-Oct-22,7/9/2022,Shaw,Linus,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,solensis,Sigara solensis,"(Hungerford, 1926)",adult,LaPierre,Alex,3/24/2023,3,2 females 1 male,mv,ABMI.A.44434,2022
W1019-D,ABMI.2022.W1019-D.A,Beamish,6-Oct-22,6/29/2022,Beamish,Kathleen,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,solensis,Sigara solensis,"(Hungerford, 1926)",adult,Tebby,Cheryl,2/14/2023,7,,mv,ABMI.A.33694,2022
W1019,ABMI.2022.W1019.A,Beamish,6-Oct-22,6/29/2022,Beamish,Kathleen,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,solensis,Sigara solensis,"(Hungerford, 1926)",adult,Tebby,Cheryl,2/14/2023,1,,mv,ABMI.A.33688,2022
CABIN-W1055,ABMI.2022.CABIN-W1055.A,Hinchliffe,20-Oct-22,6/28/2022,Lachance,Rose,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,solensis,Sigara solensis,"(Hungerford, 1926)",adult,LaPierre,Alex,4/21/2023,1,,mv,ABMI.A.44540,2022
W1055,ABMI.2022.W1055.A,LaPierre,19-Oct-22,6/28/2022,Bishop,Bee,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,solensis,Sigara solensis,"(Hungerford, 1926)",adult,Tebby,Cheryl,3/31/2023,1,1 male,mv,ABMI.A.33914,2022
CABIN-W1019,ABMI.2022.CABIN-W1019.A,Beamish,6-Feb-23,6/29/2022,Shaw,Linus,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Sigara,solensis,Sigara solensis,"(Hungerford, 1926)",adult,LaPierre,Alex,2/10/2023,6,,mv,ABMI.A.44291,2022
W1219-D,ABMI.2022.W1219-D.A,Lachance,1-Nov-22,7/13/2022,Beamish,Kathleen,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Cenocorixa,dakotensis,Cenocorixa dakotensis,"(Hungerford, 1928)",adult,Tebby,Cheryl,4/13/2023,3,females,mv,ABMI.A.33972,2022
W1220,ABMI.2022.W1220.A,Lachance,28-Sep-22,7/9/2022,Lachance,Rose,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Cenocorixa,dakotensis,Cenocorixa dakotensis,"(Hungerford, 1928)",adult,Tebby,Cheryl,5/12/2023,1,female,mv,ABMI.A.34149,2022
CABIN-W1250,ABMI.2022.CABIN-W1250.A,LaPierre,1-Dec-22,7/8/2022,Bishop,Bee,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Cenocorixa,dakotensis,Cenocorixa dakotensis,"(Hungerford, 1928)",adult,LaPierre,Alex,6/9/2023,1,male,mv,ABMI.A.44919,2022
W1219,ABMI.2022.W1219.A,Tebby,3-Nov-22,7/13/2022,Beamish,Kathleen,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Cenocorixa,dakotensis,Cenocorixa dakotensis,"(Hungerford, 1928)",adult,Tebby,Cheryl,4/13/2023,4,3 female 1 male,mv,ABMI.A.33967,2022
CABIN-W1219,ABMI.2022.CABIN-W1219.A,LaPierre,2-Nov-22,7/13/2022,Lachance,Rose,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Cenocorixa,dakotensis,Cenocorixa dakotensis,"(Hungerford, 1928)",adult,LaPierre,Alex,5/12/2023,3,,mv,ABMI.A.44704,2022
CABIN-W1219-D,ABMI.2022.CABIN-W1219-D.A,LaPierre,3-Nov-22,7/13/2022,Lachance,Rose,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Cenocorixa,dakotensis,Cenocorixa dakotensis,"(Hungerford, 1928)",adult,LaPierre,Alex,5/12/2023,4,,mv,ABMI.A.44727,2022
CABIN-W1221,ABMI.2022.CABIN-W1221.A,LaPierre,22-Nov-22,7/11/2022,Bishop,Bee,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Cenocorixa,dakotensis,Cenocorixa dakotensis,"(Hungerford, 1928)",adult,LaPierre,Alex,5/26/2023,1,,mv,ABMI.A.44787,2022
W1250-D,ABMI.2022.W1250-D.A,Tebby,30-Nov-22,7/8/2022,Bishop,Bee,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Cenocorixa,dakotensis,Cenocorixa dakotensis,"(Hungerford, 1928)",adult,Tebby,Cheryl,6/15/2023,1,female,mv,ABMI.A.34237,2022
