Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Location,Time,Depth (metres),Temperature (Degrees Celsius),pH,Dissolved Oxygen (milligrams/Litre),Conductivity (mSiemens/cm),Salinity (parts per thousand),Total Nitrogen (micrograms/Litre),Total Phosphorous (micrograms/Litre),Dissolved Organic Carbon (milligrams/Litre),Turbidity
Rotation 2,544,2015,9-Jul-15,JAD2,Position 3,13:00,1.3,18.94,8.67,8.5,0.142,0.07,1090,59,31.8,PNA
Rotation 2,545,2015,17-Jul-15,SLO,Deepest Point,13:30,1.3,21.03,7.58,6.4,0.271,0.13,2000,48,36.9,PNA
Rotation 2,545,2015,17-Jul-15,SLO,Position 2,13:30,1,21.05,7.67,6.27,0.273,0.13,2000,48,36.9,PNA
Rotation 2,545,2015,17-Jul-15,SLO,Position 3,13:30,1.1,21.15,7.69,6.28,0.272,0.13,2000,48,36.9,PNA
Rotation 2,559,2015,17-Jul-15,JGI,Deepest Point,13:10,1.1,20.38,8.9,8.51,0.459,0.22,3300,52,45.8,PNA
Rotation 2,559,2015,17-Jul-15,JGI,Position 2,13:10,0.6,20.09,9.11,9.88,0.457,0.22,3300,52,45.8,PNA
Rotation 2,559,2015,17-Jul-15,JGI,Position 3,13:10,0.9,20.09,9.15,9.15,0.458,0.22,3300,52,45.8,PNA
Rotation 2,560,2015,22-Jul-15,JGI,Deepest Point,13:15,1.4,20.58,7.29,5.68,0.15,0.07,2290,69,43.1,PNA
Rotation 2,560,2015,22-Jul-15,JGI,Position 2,13:15,1,20.7,7.49,7.1,0.145,0.07,2290,69,43.1,PNA
Rotation 2,560,2015,22-Jul-15,JGI,Position 3,13:15,0.8,20.9,7.76,8.08,0.143,0.07,2290,69,43.1,PNA
Rotation 2,561,2015,20-Jul-15,JGI,Deepest Point,13:05,1.4,20.58,9.25,11.43,0.136,0.07,1950,65,24.2,PNA
Rotation 2,561,2015,20-Jul-15,JGI,Position 2,13:05,1.4,20.74,9.44,11.58,0.135,0.07,1950,65,24.2,PNA
Rotation 2,561,2015,20-Jul-15,JGI,Position 3,13:05,0.8,21.37,9.53,11.24,0.134,0.07,1950,65,24.2,PNA
Rotation 2,574,2015,10-Jul-15,JGO2,Deepest Point,13:58,1.9,20.28,8,9.47,0.285,0.14,1040,41,21.2,PNA
Rotation 2,574,2015,10-Jul-15,JGO2,Position 2,13:58,1.7,20.32,8.08,9.69,0.285,0.14,1040,41,21.2,PNA
Rotation 2,574,2015,10-Jul-15,JGO2,Position 3,13:58,1.8,20.2,8.13,9.67,0.285,0.14,1040,41,21.2,PNA
Rotation 2,575,2015,10-Jul-15,JAD2,Deepest Point,13:40,1.6,19.5,8.23,8.5,0.153,0.08,1220,68,47.7,PNA
Rotation 2,575,2015,10-Jul-15,JAD2,Position 2,13:40,1.5,19.43,8.22,8.2,0.154,0.08,1220,68,47.7,PNA
Rotation 2,575,2015,10-Jul-15,JAD2,Position 3,13:40,1.5,19.38,8.2,7.59,0.155,0.08,1220,68,47.7,PNA
Rotation 2,576,2015,10-Jul-15,SLO,Deepest Point,13:15,1.6,19.18,7.3,9.53,0.056,0.03,1070,26,36.4,PNA
Rotation 2,576,2015,10-Jul-15,SLO,Position 2,13:15,1.4,19.27,7.12,9.33,0.057,0.03,1070,26,36.4,PNA
Rotation 2,576,2015,10-Jul-15,SLO,Position 3,13:15,1.2,19.74,7.3,9.32,0.056,0.03,1070,26,36.4,PNA
Rotation 2,584,2015,5-Jul-15,BNO,Deepest Point,13:30,1.4,16.22,8.08,4.8,0.337,0.16,2230,81,41.6,PNA
Rotation 2,584,2015,5-Jul-15,BNO,Position 2,13:30,1.8,16.28,8.01,5.1,0.338,0.16,2230,81,41.6,PNA
Rotation 2,584,2015,5-Jul-15,BNO,Position 3,13:30,1.3,16.61,8.1,4.85,0.339,0.16,2230,81,41.6,PNA
Rotation 2,585,2015,8-Jul-15,JGI,Deepest Point,13:10,1.3,19.28,8.8,6.93,0.176,0.08,2130,61,41.3,PNA
Rotation 2,585,2015,8-Jul-15,JGI,Position 2,13:10,0.6,19.96,8.98,7.27,0.175,0.09,2130,61,41.3,PNA
Rotation 2,585,2015,8-Jul-15,JGI,Position 3,13:10,0.7,22.04,9.43,10.4,0.172,0.08,2130,61,41.3,PNA
Rotation 2,586,2015,6-Jul-15,BNO,Deepest Point,13:10,1.7,16.37,7.54,0.59,0.222,0.11,2490,659,30.5,PNA
Rotation 2,586,2015,6-Jul-15,BNO,Position 2,13:10,1.3,16.55,7.34,0.28,0.22,0.1,2490,659,30.5,PNA
Rotation 2,586,2015,6-Jul-15,BNO,Position 3,13:10,1,16.61,7.26,0.61,0.217,0.11,2490,659,30.5,PNA
Rotation 2,599,2015,6-Jul-15,JAD2,Deepest Point,13:00,1.7,17.77,7.12,2.73,0.116,0.06,987,49,46.6,PNA
Rotation 2,599,2015,6-Jul-15,JAD2,Position 2,13:00,1.3,17.74,7.04,2.52,0.119,0.06,987,49,46.6,PNA
Rotation 2,599,2015,6-Jul-15,JAD2,Position 3,13:00,1.4,17.41,7.02,2.18,0.118,2.36,987,49,46.6,PNA
Rotation 2,600,2015,1-Jul-15,JGI,Deepest Point,13:15,1.5,25.28,8.96,10.82,0.922,0.45,500,23,9,PNA
Rotation 2,600,2015,1-Jul-15,JGI,Position 2,13:15,1.4,25.28,8.88,10.06,0.927,0.46,500,23,9,PNA
Rotation 2,600,2015,1-Jul-15,JGI,Position 3,13:15,1.4,25.21,8.8,9.51,0.929,0.46,500,23,9,PNA
Rotation 2,601,2015,1-Jul-15,SLO,Deepest Point,14:30,1.3,23.85,6.77,8.32,0.03,0.02,2010,103,25.1,PNA
Rotation 2,601,2015,1-Jul-15,SLO,Position 2,14:30,1.2,24.13,6.69,8.11,0.03,0.02,2010,103,25.1,PNA
Rotation 2,601,2015,1-Jul-15,SLO,Position 3,14:30,1.1,24.02,6.56,7.99,0.029,0.02,2010,103,25.1,PNA
Rotation 2,616,2015,7-Jul-15,JGI,Deepest Point,13:10,1.2,19.24,9.54,3.25,0.32,0.14,3810,151,37,PNA
Rotation 2,616,2015,7-Jul-15,JGI,Position 2,13:10,1.1,18.71,9.34,3.03,0.311,0.14,3810,151,37,PNA
Rotation 2,616,2015,7-Jul-15,JGI,Position 3,13:10,1.2,18.17,9.46,7.9,0.299,0.14,3810,151,37,PNA
Rotation 2,617,2015,8-Jul-15,BNO,Deepest Point,13:15,2.2,19.93,8.55,9.58,0.154,0.07,1820,69,21.6,PNA
Rotation 2,617,2015,8-Jul-15,BNO,Position 2,13:15,2,19.89,8.86,10.34,0.153,0.07,1820,69,21.6,PNA
Rotation 2,617,2015,8-Jul-15,BNO,Position 3,13:15,2,19.91,8.91,10.22,0.152,0.07,1820,69,21.6,PNA
Rotation 2,631,2015,2-Jul-15,JAD2,Deepest Point,13:00,1.4,23.22,7.24,5.79,0.1,3.33,1340,99,35.8,PNA
Rotation 2,631,2015,2-Jul-15,JAD2,Position 2,13:00,1.3,23.4,7.25,5.64,0.1,0.07,1340,99,35.8,PNA
Rotation 2,631,2015,2-Jul-15,JAD2,Position 3,13:00,1.3,23.46,7.27,5.66,0.1,0.05,1340,99,35.8,PNA
Rotation 2,632,2015,1-Jul-15,JAD2,Deepest Point,13:10,0.9,24.1,8.98,10.55,1.074,0.53,1290,55,20.3,PNA
Rotation 2,632,2015,1-Jul-15,JAD2,Position 2,13:10,0.9,24.15,8.88,10.38,1.082,0.53,1290,55,20.3,PNA
Rotation 2,632,2015,1-Jul-15,JAD2,Position 3,13:10,0.8,23.07,8.06,8.09,1.125,0.56,1290,55,20.3,PNA
Rotation 2,633,2015,1-Jul-15,BNO,Deepest Point,13:40,1.8,22.2,7.56,7.51,0.048,0.03,1090,37,20.7,PNA
Rotation 2,633,2015,1-Jul-15,BNO,Position 2,13:40,1.9,21.9,7.52,7.36,0.048,0.03,1090,37,20.7,PNA
Rotation 2,633,2015,1-Jul-15,BNO,Position 3,13:40,2,21.65,7.44,5.97,0.049,0.03,1090,37,20.7,PNA
Rotation 2,649,2015,9-Jul-15,JGI,Deepest Point,13:15,1.6,22.57,8.51,7.31,0.188,0.09,2940,269,56.7,PNA
Rotation 2,649,2015,9-Jul-15,JGI,Position 2,13:15,1.5,22.73,8.47,7.29,0.191,0.09,2940,269,56.7,PNA
Rotation 2,649,2015,9-Jul-15,JGI,Position 3,13:15,1.4,22.75,8.52,7.31,0.185,0.09,2940,269,56.7,PNA
Rotation 2,650,2015,9-Jul-15,BNO,Deepest Point,13:20,1.8,16.53,7.79,0.58,0.919,0.45,2350,108,50.5,PNA
Rotation 2,650,2015,9-Jul-15,BNO,Position 2,13:20,1.5,17.12,7.8,0.43,0.916,0.45,2350,108,50.5,PNA
Rotation 2,650,2015,9-Jul-15,BNO,Position 3,13:20,1.6,16.52,7.81,0.31,0.915,0.45,2350,108,50.5,PNA
Rotation 2,663,2015,2-Jul-15,JGI,Deepest Point,13:00,2,23.19,8,8.15,0.035,0.02,2090,112,30.4,PNA
Rotation 2,663,2015,2-Jul-15,JGI,Position 2,13:00,1.6,23.33,8.19,8.15,0.035,0.02,2090,112,30.4,PNA
Rotation 2,663,2015,2-Jul-15,JGI,Position 3,13:00,1.6,23.49,8.29,8.12,0.035,0.02,2090,112,30.4,PNA
Rotation 2,664,2015,2-Jul-15,SLO,Deepest Point,13:00,1.3,24.69,5.83,6.11,0.033,0.02,1090,38,40.5,PNA
Rotation 2,664,2015,2-Jul-15,SLO,Position 2,13:00,1.1,24.88,5.6,6.47,0.033,0.02,1090,38,40.5,PNA
Rotation 2,664,2015,2-Jul-15,SLO,Position 3,13:00,1,24.86,5.38,6.93,0.033,0.02,1090,38,40.5,PNA
Rotation 2,665,2015,2-Jul-15,BNO,Deepest Point,13:23,5.1,23.23,7.99,7.11,0.077,0.04,959,42,25.3,PNA
Rotation 2,665,2015,2-Jul-15,BNO,Position 2,13:23,5,23.57,7.85,6.93,0.077,0.04,959,42,25.3,PNA
Rotation 2,665,2015,2-Jul-15,BNO,Position 3,13:23,5,23.4,7.75,6.92,0.077,0.04,959,42,25.3,PNA
Rotation 2,791,2015,24-Jul-15,BNO,Deepest Point,13:20,1.6,20.87,9.27,7.49,0.241,0.12,3460,123,47,PNA
Rotation 2,791,2015,24-Jul-15,BNO,Position 2,13:20,1.2,21.35,9.37,11.81,0.242,0.12,3460,123,47,PNA
Rotation 2,791,2015,24-Jul-15,BNO,Position 3,13:20,1,22.08,9.29,10.76,0.243,0.12,3460,123,47,PNA
Rotation 2,792,2015,25-Jul-15,BNO,Deepest Point,13:19,1.6,20.48,9.07,10.3,0.143,0.07,1940,141,21.5,PNA
Rotation 2,792,2015,25-Jul-15,BNO,Position 2,13:19,1.5,20.61,9.14,10.7,0.143,0.07,1940,141,21.5,PNA
Rotation 2,792,2015,25-Jul-15,BNO,Position 3,13:19,1.2,21.63,9.17,11.03,0.14,0.07,1940,141,21.5,PNA
Rotation 2,793,2015,17-Jul-15,BNO,Deepest Point,13:15,1.4,18.01,8.19,3.67,0.216,0.14,4050,114,36.8,PNA
Rotation 2,793,2015,17-Jul-15,BNO,Position 2,13:15,1.4,17.73,8.68,6.32,0.119,0.06,4050,114,36.8,PNA
Rotation 2,793,2015,17-Jul-15,BNO,Position 3,13:15,1.2,17.87,5.5,2.6,0.207,0.1,4050,114,36.8,PNA
Rotation 2,794,2015,26-Jul-15,JGO2,Deepest Point,13:10,2.4,21.36,7.71,7.26,0.126,0.06,1040,28,24.6,PNA
Rotation 2,794,2015,26-Jul-15,JGO2,Position 2,13:10,2.4,21.45,7.65,7.21,0.126,0.06,1040,28,24.6,PNA
Rotation 2,794,2015,26-Jul-15,JGO2,Position 3,13:10,2.3,21.35,7.62,7.08,0.126,0.06,1040,28,24.6,PNA
Rotation 2,823,2015,23-Jul-15,BNO,Deepest Point,13:29,1.7,21.17,8.39,6.31,0.465,0.22,2750,165,22.6,PNA
Rotation 2,823,2015,23-Jul-15,BNO,Position 2,13:29,1.6,21.13,8.54,7.36,0.463,0.22,2750,165,22.6,PNA
Rotation 2,823,2015,23-Jul-15,BNO,Position 3,13:29,1.6,21.1,8.57,7.35,0.463,0.22,2750,165,22.6,PNA
Rotation 2,824,2015,22-Jul-15,BNO,Deepest Point,13:21,1,22.35,9.6,12.14,0.448,0.22,3560,649,34.4,PNA
Rotation 2,824,2015,22-Jul-15,BNO,Position 2,13:21,0.9,22.42,9.62,12,0.449,0.22,3560,649,34.4,PNA
Rotation 2,824,2015,22-Jul-15,BNO,Position 3,13:21,1,22.4,9.62,11.71,0.449,0.22,3560,649,34.4,PNA
Rotation 2,825,2015,18-Jul-15,DHO2,Deepest Point,13:10,0.6,23.77,8.17,9.9,0.144,0.07,4140,56,46.9,PNA
Rotation 2,825,2015,18-Jul-15,DHO2,Position 2,13:10,0.3,24.14,9.05,10.46,0.143,0.07,4140,56,46.9,PNA
Rotation 2,825,2015,18-Jul-15,DHO2,Position 3,13:10,0.3,23.91,9.27,11.35,0.14,0.07,4140,56,46.9,PNA
Rotation 2,855,2015,20-Jul-15,BNO,Deepest Point,13:30,0.8,21.63,9.87,15.93,0.17,0.08,2950,84,23.7,PNA
Rotation 2,855,2015,20-Jul-15,BNO,Position 2,13:30,0.9,22.05,10.09,18.44,0.173,0.08,2950,84,23.7,PNA
Rotation 2,855,2015,20-Jul-15,BNO,Position 3,13:30,1,21.4,9.83,14.63,1.71,0.08,2950,84,23.7,PNA
Rotation 2,856,2015,21-Jul-15,BNO,Deepest Point,13:15,1.7,21.57,8.97,10.61,0.387,0.19,4880,483,43.3,PNA
Rotation 2,856,2015,21-Jul-15,BNO,Position 2,13:15,1.8,21.6,9.01,10.99,0.388,0.19,4880,483,43.3,PNA
Rotation 2,856,2015,21-Jul-15,BNO,Position 3,13:15,1.8,21.6,9,10.82,0.387,0.19,4880,483,43.3,PNA
Rotation 2,857,2015,19-Jul-15,BNO,Deepest Point,13:10,3.3,20.4,8.38,7.32,0.289,0.14,2270,150,21.4,PNA
Rotation 2,857,2015,19-Jul-15,BNO,Position 2,13:10,3.1,20.38,8.37,7.22,0.29,0.14,2270,150,21.4,PNA
Rotation 2,857,2015,19-Jul-15,BNO,Position 3,13:10,3.1,20.38,8.35,7.16,0.29,0.14,2270,150,21.4,PNA
Rotation 2,989,2015,21-Jul-15,JBU,Deepest Point,13:22,2,20.1,8.48,8.22,0.159,0.08,1940,398,22.2,PNA
Rotation 2,989,2015,21-Jul-15,JBU,Position 2,13:22,1.9,20.23,8.73,9.48,0.158,0.08,1940,398,22.2,PNA
Rotation 2,989,2015,21-Jul-15,JBU,Position 3,13:22,1.6,21.97,8.91,10.25,0.159,0.08,1940,398,22.2,PNA
Rotation 2,990,2015,22-Jul-15,JBU,Deepest Point,13:01,1.1,25.11,8.62,15.56,0.495,0.24,2210,36,28.5,PNA
Rotation 2,990,2015,22-Jul-15,JBU,Position 2,13:01,1,25.1,8.42,11.52,0.515,0.25,2210,36,28.5,PNA
Rotation 2,990,2015,22-Jul-15,JBU,Position 3,13:01,0.9,26.26,8.53,13.96,0.52,0.25,2210,36,28.5,PNA
Rotation 2,991,2015,23-Jul-15,JBU,Deepest Point,13:00,1.1,22.86,8.22,5.9,0.92,0.45,3150,68,34.7,PNA
Rotation 2,991,2015,23-Jul-15,JBU,Position 2,13:00,1,23.29,8.34,6.88,0.92,0.45,3150,68,34.7,PNA
Rotation 2,991,2015,23-Jul-15,JBU,Position 3,13:00,1,23.24,8.39,7.21,0.913,0.45,3150,68,34.7,PNA
Rotation 2,1022,2015,24-Jul-15,JBU,Deepest Point,13:06,4.2,21.24,8.61,8.46,0.959,0.47,2170,46,32.4,PNA
Rotation 2,1022,2015,24-Jul-15,JBU,Position 2,13:06,4.1,21.25,8.62,8.45,0.958,0.47,2170,46,32.4,PNA
Rotation 2,1022,2015,24-Jul-15,JBU,Position 3,13:06,3.9,21.27,8.61,8.24,0.957,0.47,2170,46,32.4,PNA
Rotation 2,1024,2015,26-Jul-15,JBU,Deepest Point,13:00,1.5,22.14,8.04,3.93,1.399,0.7,4420,331,38.8,PNA
Rotation 2,1024,2015,26-Jul-15,JBU,Position 2,13:00,1.3,22.31,8.1,5.03,14.08,0.7,4420,331,38.8,PNA
Rotation 2,1024,2015,26-Jul-15,JBU,Position 3,13:00,1.9,22.3,8.19,7.93,1.404,0.7,4420,331,38.8,PNA
Rotation 2,1056,2015,25-Jul-15,RBU,Deepest Point,13:00,2.5,22.23,8.42,5.64,8.3,4.59,5130,923,51.5,PNA
Rotation 2,1056,2015,25-Jul-15,RBU,Position 2,13:00,2.5,22.23,8.42,5.74,8.31,4.59,5130,923,51.5,PNA
Rotation 2,1056,2015,25-Jul-15,RBU,Position 3,13:00,2.5,22.24,8.42,5.81,8.29,4.59,5130,923,51.5,PNA
Rotation 2,1057,2015,26-Jul-15,RBU,Deepest Point,13:05,2.5,21.56,8.59,8.8,1.198,0.59,2870,55,38.8,PNA
Rotation 2,1057,2015,26-Jul-15,RBU,Position 2,13:05,2,21.54,8.63,9.35,1.195,0.59,2870,55,38.8,PNA
Rotation 2,1057,2015,26-Jul-15,RBU,Position 3,13:05,2,21.77,8.61,9.05,1.198,0.59,2870,55,38.8,PNA
Rotation 2,1058,2015,27-Jul-15,JBU,Deepest Point,13:00,1.6,21.95,8.31,7.13,1.081,0.53,1950,35,26.6,PNA
Rotation 2,1058,2015,27-Jul-15,JBU,Position 2,13:00,1.5,21.96,8.3,7.02,1.09,0.53,1950,35,26.6,PNA
Rotation 2,1058,2015,27-Jul-15,JBU,Position 3,13:00,1.4,22.04,8.32,7.11,1.085,0.53,1950,35,26.6,PNA
Rotation 2,1149,2015,25-Jul-15,KVA2,Deepest Point,13:12,7.1,21.68,8.41,10.72,0.265,0.13,1150,27,12,PNA
Rotation 2,1149,2015,25-Jul-15,KVA2,Position 2,13:12,6.4,21.61,8.4,10.62,0.264,0.13,1150,27,12,PNA
Rotation 2,1149,2015,25-Jul-15,KVA2,Position 3,13:12,5.5,21.63,8.41,10.69,0.264,0.13,1150,27,12,PNA
Rotation 2,1150,2015,26-Jul-15,KVA2,Deepest Point,13:15,0.7,21.3,9.63,15.07,2.07,1.05,2550,76,28.5,PNA
Rotation 2,1150,2015,26-Jul-15,KVA2,Position 2,13:15,0.6,21.42,9.67,15.46,2.07,1.05,2550,76,28.5,PNA
Rotation 2,1150,2015,26-Jul-15,KVA2,Position 3,13:15,0.7,21.28,9.61,13.86,2.07,1.05,2550,76,28.5,PNA
Rotation 2,1190,2015,12-Jul-15,JBU,Deepest Point,13:12,1.3,23.99,8.59,13.15,0.302,0.15,2430,386,19.7,PNA
Rotation 2,1190,2015,12-Jul-15,JBU,Position 2,13:12,1.2,24.15,8.69,15.43,0.303,0.15,2430,386,19.7,PNA
Rotation 2,1190,2015,12-Jul-15,JBU,Position 3,13:12,1.2,23.57,8.5,13.05,0.301,0.14,2430,386,19.7,PNA
Rotation 2,1191,2015,6-Jul-15,JBU,Deepest Point,13:14,2.5,15.53,7.39,2.29,0.669,0.32,6600,4344,45.1,PNA
Rotation 2,1191,2015,6-Jul-15,JBU,Position 2,13:14,2.5,15.57,7.5,2.04,0.67,0.32,6600,4344,45.1,PNA
Rotation 2,1191,2015,6-Jul-15,JBU,Position 3,13:14,1,16.92,7.56,2.43,0.669,0.32,6600,4344,45.1,PNA
Rotation 2,1192,2015,7-Jul-15,JBU,Deepest Point,13:22,9.9,20.85,8.44,9.05,0.452,0.22,1560,40,20,PNA
Rotation 2,1192,2015,7-Jul-15,JBU,Position 2,13:22,10.3,20.18,8.44,9.05,0.449,0.22,1560,40,20,PNA
Rotation 2,1192,2015,7-Jul-15,JBU,Position 3,13:22,9.9,20.63,8.44,9.05,0.445,0.21,1560,40,20,PNA
Rotation 2,1222,2015,9-Jul-15,JBU,Deepest Point,13:00,2.1,20.17,8.04,8.96,0.724,0.35,2200,1632,23.4,PNA
Rotation 2,1222,2015,9-Jul-15,JBU,Position 2,13:00,1.9,20.14,8.15,8.95,0.726,0.35,2200,1632,23.4,PNA
Rotation 2,1222,2015,9-Jul-15,JBU,Position 3,13:00,1.9,20.23,8.18,8.86,0.725,0.35,2200,1632,23.4,PNA
Rotation 2,1223,2015,10-Jul-15,JBU,Deepest Point,13:01,0.4,27.08,10.18,15.46,12.66,7.27,8000,105,380.3,PNA
Rotation 2,1223,2015,10-Jul-15,JBU,Position 2,13:01,0.4,26.89,10.18,15.95,12.59,7.22,8000,105,380.3,PNA
Rotation 2,1223,2015,10-Jul-15,JBU,Position 3,13:01,0.3,27.76,10.17,16.71,12.61,7.24,8000,105,380.3,PNA
Rotation 2,1224,2015,11-Jul-15,JBU,Deepest Point,13:01,1.2,23.8,8.85,7.83,4,2.11,5410,72,191.8,PNA
Rotation 2,1224,2015,11-Jul-15,JBU,Position 2,13:01,1.2,23.87,8.87,7.95,4.01,2.12,5410,72,191.8,PNA
Rotation 2,1224,2015,11-Jul-15,JBU,Position 3,13:01,1.2,23.97,8.88,8.14,4,2.11,5410,72,191.8,PNA
Rotation 2,1253,2015,14-Jul-15,JBU,Deepest Point,13:00,1.6,23.09,9.36,8.82,1.9,0.96,3290,67,48,PNA
Rotation 2,1253,2015,14-Jul-15,JBU,Position 2,13:00,0.9,23.05,9.39,9.54,1.91,0.97,3290,67,48,PNA
Rotation 2,1253,2015,14-Jul-15,JBU,Position 3,13:00,0.4,25.52,10.08,13.24,1.98,1.01,3290,67,48,PNA
Rotation 2,1275,2015,21-Jul-15,KVA2,Deepest Point,13:08,1.3,22.61,8.63,14.08,1.53,0.77,2550,35,54.4,PNA
Rotation 2,1275,2015,21-Jul-15,KVA2,Position 2,13:08,1.3,22.41,8.63,14.39,1.53,0.76,2550,35,54.4,PNA
Rotation 2,1275,2015,21-Jul-15,KVA2,Position 3,13:08,1.3,22.38,8.64,14.8,1.52,0.76,2550,35,54.4,PNA
Rotation 2,1276,2015,22-Jul-15,KVA2,Deepest Point,13:00,1.5,20.6,9.52,12.41,1.055,0.52,3420,610,30.2,PNA
Rotation 2,1276,2015,22-Jul-15,KVA2,Position 2,13:00,1.4,20.59,9.48,11.01,1.061,0.52,3420,610,30.2,PNA
Rotation 2,1276,2015,22-Jul-15,KVA2,Position 3,13:00,1.3,20.61,9.55,8.91,1.061,0.52,3420,610,30.2,PNA
Rotation 2,1277,2015,23-Jul-15,KVA2,Deepest Point,13:24,0.9,20.58,9.54,12.91,0.293,0.14,3920,1050,22.9,PNA
Rotation 2,1277,2015,23-Jul-15,KVA2,Position 2,13:24,0.8,20.02,9.7,14.28,0.3,0.14,3920,1050,22.9,PNA
Rotation 2,1277,2015,23-Jul-15,KVA2,Position 3,13:24,0.8,19.15,9.78,15.39,0.302,0.14,3920,1050,22.9,PNA
Rotation 2,1303,2015,24-Jul-15,KVA2,Deepest Point,13:25,1.1,20.21,7.77,6.46,1.006,0.49,4710,969,41.1,PNA
Rotation 2,1303,2015,24-Jul-15,KVA2,Position 2,13:25,1.1,20.13,7.73,4.25,1.003,0.49,4710,969,41.1,PNA
Rotation 2,1303,2015,24-Jul-15,KVA2,Position 3,13:25,1.1,20.03,7.78,5.58,1.003,0.49,4710,969,41.1,PNA
Rotation 2,1304,2015,14-Jul-15,RBU,Deepest Point,13:45,0.6,22.46,8.95,8.33,4.97,2.66,3430,6315,64.3,PNA
Rotation 2,1304,2015,14-Jul-15,RBU,Position 2,13:45,0.6,22.39,8.94,8.37,4.98,2.65,3430,6315,64.3,PNA
Rotation 2,1304,2015,14-Jul-15,RBU,Position 3,13:45,0.6,22.38,8.94,8.42,4.98,2.66,3430,6315,64.3,PNA
Rotation 2,1305,2015,12-Jul-15,RBU,Deepest Point,13:00,1.8,24.13,9.23,12.04,3.83,2.02,5370,918,143.4,PNA
Rotation 2,1305,2015,12-Jul-15,RBU,Position 2,13:00,1.7,24.02,9.24,12.39,3.83,2.02,5370,918,143.4,PNA
Rotation 2,1305,2015,12-Jul-15,RBU,Position 3,13:00,1.6,24.1,9.24,12.33,3.83,2.02,5370,918,143.4,PNA
Rotation 2,1332,2015,11-Jul-15,RBU,Deepest Point,13:00,3.3,22.15,9.24,8.06,0.573,0.28,3910,673,28.2,PNA
Rotation 2,1332,2015,11-Jul-15,RBU,Position 2,13:00,3.3,22.2,9.33,8.75,0.578,0.27,3910,673,28.2,PNA
Rotation 2,1332,2015,11-Jul-15,RBU,Position 3,13:00,3.1,22.05,9.24,8.67,0.574,0.28,3910,673,28.2,PNA
Rotation 2,1333,2015,9-Jul-15,RBU,Deepest Point,13:03,0.8,21.39,9.47,13.68,3.96,2.08,5350,1489,58.9,PNA
Rotation 2,1333,2015,9-Jul-15,RBU,Position 2,13:03,0.8,22.49,9.41,13.75,3.98,2.1,5350,1489,58.9,PNA
Rotation 2,1333,2015,9-Jul-15,RBU,Position 3,13:03,0.7,22.38,9.45,15.09,3.94,2.12,5350,1489,58.9,PNA
Rotation 2,1334,2015,10-Jul-15,RBU,Deepest Point,13:00,2,22.55,8.83,7.01,4,2.11,4000,141,48.2,PNA
Rotation 2,1334,2015,10-Jul-15,RBU,Position 2,13:00,1.7,23.99,8.85,7.19,4.02,2.12,4000,141,48.2,PNA
Rotation 2,1334,2015,10-Jul-15,RBU,Position 3,13:00,1.5,22.7,8.85,7.83,4.05,2.12,4000,141,48.2,PNA
Rotation 2,1368,2015,6-Jul-15,KVA2,Deepest Point,13:00,2.3,19.54,8.58,9.92,1.338,0.66,2330,494,21.4,PNA
Rotation 2,1368,2015,6-Jul-15,KVA2,Position 2,13:00,2.3,19.22,8.56,9.57,1.336,0.66,2330,494,21.4,PNA
Rotation 2,1368,2015,6-Jul-15,KVA2,Position 3,13:00,2.2,19.03,8.55,9.31,1.336,0.66,2330,494,21.4,PNA
Rotation 2,1369,2015,8-Jul-15,KVA2,Deepest Point,13:14,2.2,20.42,8.54,6.17,2.35,1.2,4090,3002,73.8,PNA
Rotation 2,1369,2015,8-Jul-15,KVA2,Position 2,13:14,2.1,20.48,8.54,6.16,2.35,1.2,4090,3002,73.8,PNA
Rotation 2,1369,2015,8-Jul-15,KVA2,Position 3,13:14,2,20.5,8.54,6.76,2.35,1.2,4090,3002,73.8,PNA
Rotation 2,1370,2015,8-Jul-15,KVA2,Deepest Point,13:38,1.8,19.27,9.23,7.32,0.36,0.17,1620,293,20,PNA
Rotation 2,1370,2015,8-Jul-15,KVA2,Position 2,13:38,1.5,19.32,9.15,7.36,0.361,0.17,1620,293,20,PNA
Rotation 2,1370,2015,8-Jul-15,KVA2,Position 3,13:38,1.6,19.32,9.26,7.5,0.36,0.17,1620,293,20,PNA
Rotation 2,1393,2015,10-Jul-15,KVA2,Deepest Point,13:34,2.8,19.68,9.52,8.75,0.816,7.6,2420,419,28.3,PNA
Rotation 2,1393,2015,10-Jul-15,KVA2,Position 2,13:34,2.5,19.41,9.52,8.44,0.815,0.4,2420,419,28.3,PNA
Rotation 2,1393,2015,10-Jul-15,KVA2,Position 3,13:34,2.1,19.95,9.55,9.45,0.815,0.4,2420,419,28.3,PNA
Rotation 2,1394,2015,7-Jul-15,KVA2,Deepest Point,13:19,1.8,19.67,9.12,11.83,1.72,0.87,1820,495,22.5,PNA
Rotation 2,1394,2015,7-Jul-15,KVA2,Position 2,13:19,1.7,19.94,9.13,11.96,1.72,0.87,1820,495,22.5,PNA
Rotation 2,1394,2015,7-Jul-15,KVA2,Position 3,13:19,1.7,20.25,9.16,12.39,1.72,0.86,1820,495,22.5,PNA
Rotation 1,1395,2015,11-Jul-15,KVA2,Deepest Point,13:13,0.7,25.58,8.91,13.3,7.22,3.97,4840,91,129.5,PNA
